# timestamp tx ty tz qx qy qz qw
12.5612 -5.9965 0.4238 -0.1432 0.0 0.0 0.0 1.0
12.5947 -6.1922 0.4023 -0.2047 0.0 0.0 0.0 1.0
12.6281 -6.3278 0.3813 -0.2195 0.0 0.0 0.0 1.0
12.6615 -6.4505 0.3628 -0.2238 0.0 0.0 0.0 1.0
12.6949 -6.6168 0.3415 -0.2571 0.0 0.0 0.0 1.0
12.7283 -6.8071 0.3184 -0.3051 0.0 0.0 0.0 1.0
12.7617 -7.0021 0.2955 -0.3540 0.0 0.0 0.0 1.0
12.7951 -6.9906 0.2830 -0.2595 0.0 0.0 0.0 1.0
12.8285 -7.1326 0.2628 -0.2682 0.0 0.0 0.0 1.0
12.8619 -7.2546 0.2435 -0.2610 0.0 0.0 0.0 1.0
12.8953 -7.3904 0.2231 -0.2612 0.0 0.0 0.0 1.0
12.9287 -7.5068 0.2045 -0.2457 0.0 0.0 0.0 1.0
12.9621 -7.5149 0.1940 -0.1549 0.0 0.0 0.0 1.0
12.9955 -7.5662 0.1817 -0.0947 0.0 0.0 0.0 1.0
13.0290 -7.4469 0.1821 0.0757 0.0 0.0 0.0 1.0
13.0624 -6.8231 0.2188 0.5372 0.0 0.0 0.0 1.0
13.0958 -5.7445 0.2804 1.1704 0.0 0.0 0.0 1.0
13.1292 -5.6561 0.2760 1.2767 0.0 0.0 0.0 1.0
13.1626 -4.9490 0.3003 1.6160 0.0 0.0 0.0 1.0
13.1960 -4.5635 0.2145 1.7773 0.0 0.0 0.0 1.0
13.2294 -4.3292 0.1509 1.8780 0.0 0.0 0.0 1.0
13.2628 -4.1758 0.0967 2.0039 0.0 0.0 0.0 1.0
13.2962 -4.0782 0.0482 2.0542 0.0 0.0 0.0 1.0
13.3296 -4.0160 0.0036 2.0828 0.0 0.0 0.0 1.0
13.3630 -3.9779 -0.0410 2.1000 0.0 0.0 0.0 1.0
13.3964 -3.9596 -0.0875 2.1167 0.0 0.0 0.0 1.0
13.4298 -3.9476 -0.1322 2.1320 0.0 0.0 0.0 1.0
13.4633 -3.9457 -0.1752 2.1412 0.0 0.0 0.0 1.0
13.4967 -4.0457 -0.2386 2.1368 0.0 0.0 0.0 1.0
13.5301 -4.0371 -0.2685 2.1433 0.0 0.0 0.0 1.0
13.5635 -4.0356 -0.2994 2.1455 0.0 0.0 0.0 1.0
13.5969 -4.0394 -0.3280 2.1468 0.0 0.0 0.0 1.0
13.6303 -4.0461 -0.3560 2.1512 0.0 0.0 0.0 1.0
13.6637 -4.0563 -0.3823 2.1532 0.0 0.0 0.0 1.0
13.6971 -4.1120 -0.4346 2.1450 0.0 0.0 0.0 1.0
13.7305 -4.1182 -0.4539 2.1412 0.0 0.0 0.0 1.0
13.7639 -4.1266 -0.4718 2.1382 0.0 0.0 0.0 1.0
13.7973 -4.1371 -0.4881 2.1330 0.0 0.0 0.0 1.0
13.8307 -4.1814 -0.5279 2.1280 0.0 0.0 0.0 1.0
13.8641 -4.1887 -0.5355 2.1250 0.0 0.0 0.0 1.0
13.8976 -4.2375 -0.5729 2.1149 0.0 0.0 0.0 1.0
13.9310 -4.2417 -0.5700 2.1063 0.0 0.0 0.0 1.0
13.9644 -4.2480 -0.5671 2.1004 0.0 0.0 0.0 1.0
13.9978 -4.2911 -0.5948 2.0956 0.0 0.0 0.0 1.0
14.0312 -4.2958 -0.5844 2.0881 0.0 0.0 0.0 1.0
14.0646 -4.3035 -0.5749 2.0795 0.0 0.0 0.0 1.0
14.0980 -4.3587 -0.6061 2.0696 0.0 0.0 0.0 1.0
14.1314 -4.3629 -0.5885 2.0619 0.0 0.0 0.0 1.0
14.1648 -4.3709 -0.5724 2.0531 0.0 0.0 0.0 1.0
14.1982 -4.3823 -0.5580 2.0417 0.0 0.0 0.0 1.0
14.2316 -4.3962 -0.5448 2.0326 0.0 0.0 0.0 1.0
14.2650 -4.4123 -0.5324 2.0257 0.0 0.0 0.0 1.0
14.2984 -4.4335 -0.5240 2.0195 0.0 0.0 0.0 1.0
14.3318 -4.5221 -0.5714 2.0023 0.0 0.0 0.0 1.0
14.3653 -4.5751 -0.5890 1.9941 0.0 0.0 0.0 1.0
14.3987 -4.6518 -0.6222 1.9685 0.0 0.0 0.0 1.0
14.4321 -4.7274 -0.6537 1.9594 0.0 0.0 0.0 1.0
14.4655 -4.7959 -0.6760 1.9327 0.0 0.0 0.0 1.0
14.4989 -4.7704 -0.6180 1.9123 0.0 0.0 0.0 1.0
14.5323 -4.8243 -0.6265 1.8853 0.0 0.0 0.0 1.0
14.5657 -4.9122 -0.6586 1.8546 0.0 0.0 0.0 1.0
14.5991 -4.9992 -0.6878 1.8231 0.0 0.0 0.0 1.0
14.6325 -5.0814 -0.7117 1.7914 0.0 0.0 0.0 1.0
14.6659 -5.1445 -0.7206 1.7621 0.0 0.0 0.0 1.0
14.6993 -5.2386 -0.7486 1.7280 0.0 0.0 0.0 1.0
14.7327 -5.3317 -0.7739 1.6937 0.0 0.0 0.0 1.0
14.7661 -5.4110 -0.7885 1.6616 0.0 0.0 0.0 1.0
14.7996 -5.4932 -0.8034 1.6289 0.0 0.0 0.0 1.0
14.8330 -5.5665 -0.8115 1.5983 0.0 0.0 0.0 1.0
14.8664 -5.6108 -0.8023 1.5745 0.0 0.0 0.0 1.0
14.8998 -5.6303 -0.7796 1.5578 0.0 0.0 0.0 1.0
14.9332 -5.7156 -0.7909 1.5262 0.0 0.0 0.0 1.0
14.9666 -5.7274 -0.7653 1.5144 0.0 0.0 0.0 1.0
15.0000 -5.7726 -0.7559 1.4950 0.0 0.0 0.0 1.0
